inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-0.0-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;2-norm-Clever-0.0-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-0.0-samples
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.8594076866284013e-06;0.00010001659393310547;2.8594076866284013e-06;0.0;0.009998095221817493;0.009998095221817493;0.10006202757358551;0.0;0.02411675453186035;0.5000567436218262;0.02411675453186035;0.0
2.3324275389313698e-05;0.00010001659393310547;2.3324275389313698e-05;0.0;0.009999827481806278;0.009999827481806278;0.07280613481998444;0.0;0.06032811105251312;0.8712682723999023;0.06032811105251312;0.0
5.575863178819418e-05;0.00010001659393310547;5.575863178819418e-05;0.0;0.009999924339354038;0.009999924339354038;0.036848034709692;0.0;0.09388218075037003;1.8209489583969116;0.09388218075037003;0.0
6.300210952758789e-05;0.00010001659393310547;6.300210952758789e-05;0.0;0.009999985806643963;0.009999985806643963;0.0944952517747879;0.0;0.12004317343235016;1.5769262313842773;0.12004317343235016;0.0
7.52907944843173e-05;0.00010001659393310547;7.52907944843173e-05;0.0;0.017179464921355247;0.017179464921355247;0.06878119707107544;0.0;0.12921036779880524;1.2222535610198975;0.12921036779880524;0.0
8.037686347961426e-05;0.00010001659393310547;8.037686347961426e-05;0.0;0.01729530282318592;0.01729530282318592;0.27476438879966736;0.0;0.17988532781600952;1.8948243856430054;0.17988532781600952;0.0
8.122622966766357e-05;0.00010001659393310547;8.122622966766357e-05;0.0;0.017295846715569496;0.017295846715569496;0.08476930856704712;0.0;0.18178817629814148;3.2224576473236084;0.18178817629814148;0.0
8.374452590942383e-05;0.00010001659393310547;8.374452590942383e-05;0.0;0.01730368658900261;0.01730368658900261;0.06933076679706573;0.0;0.2210078239440918;2.544656753540039;0.2210078239440918;0.0
8.79964791238308e-05;0.00010001659393310547;8.79964791238308e-05;0.0;0.01730446144938469;0.01730446144938469;0.07961542159318924;0.0;0.30680808424949646;2.5492589473724365;0.30680808424949646;0.0
0.00010001659393310547;0.00010001659393310547;0.00014415383338928223;0.0;0.01730797067284584;0.01730797067284584;0.07116202265024185;0.0;0.31523004174232483;4.543850898742676;0.31523004174232483;0.0
0.00010001659393310547;0.00010001659393310547;0.00012992462143301964;0.0;0.017322786152362823;0.017322786152362823;0.11621667444705963;0.0;0.33372390270233154;3.4882516860961914;0.33372390270233154;0.0
0.00010001659393310547;0.00010001659393310547;0.00013568997383117676;0.0;0.024379026144742966;0.024379026144742966;0.09305132180452347;0.0;0.3654046058654785;2.2228000164031982;0.3654046058654785;0.0
0.00010001659393310547;0.00010001659393310547;0.000111987697891891;0.0;0.024390220642089844;0.024390220642089844;0.11807547509670258;0.0;0.39491719007492065;3.8826377391815186;0.39491719007492065;0.0
0.00010001659393310547;0.00010001659393310547;0.00010383129119873047;0.0;0.024407966062426567;0.024407966062426567;0.1350795328617096;0.0;0.4975825846195221;4.763060092926025;0.4975825846195221;0.0
0.00012371689081192017;0.00020003318786621094;0.00012371689081192017;0.0;0.02446058578789234;0.02446058578789234;0.07889410108327866;0.0;0.6242618560791016;3.900662899017334;0.6242618560791016;0.0
0.00016987323760986328;0.00020003318786621094;0.00016987323760986328;0.0;0.03146211430430412;0.03146211430430412;0.16025854647159576;0.0;0.6547040939331055;3.582828998565674;0.6547040939331055;0.0
0.00019654631614685059;0.00020003318786621094;0.00019654631614685059;0.0;0.031474627554416656;0.031474627554416656;0.06397048383951187;0.0;0.7410086393356323;5.95670223236084;0.7410086393356323;0.0
0.00020003318786621094;0.00020003318786621094;0.0002725869417190552;0.0;0.031495001167058945;0.031495001167058945;0.07581687718629837;0.0;0.7660517692565918;6.201074123382568;0.7660517692565918;0.0
0.00020003318786621094;0.00020003318786621094;0.0002460777759552002;0.0;0.03150882199406624;0.03150882199406624;0.0902741551399231;0.0;0.7896735072135925;9.760486602783203;0.7896735072135925;0.0
0.00020003318786621094;0.00020003318786621094;0.00031623849645256996;0.0;0.03152504190802574;0.03152504190802574;0.11593133211135864;0.0;0.8442322015762329;7.227692604064941;0.8442322015762329;0.0
0.00020003318786621094;0.00020003318786621094;0.00024133920669555664;0.0;0.03152667358517647;0.03152667358517647;0.07678442448377609;0.0;0.9676780700683594;4.404970645904541;0.9676780700683594;0.0
0.00020003318786621094;0.00020003318786621094;0.0002988455817103386;0.0;0.03833702579140663;0.03833702579140663;0.08618607372045517;0.0;0.9986212253570557;7.018067359924316;0.9986212253570557;0.0
0.00023840367794036865;0.0003000497817993164;0.00023840367794036865;0.0;0.03836696222424507;0.03836696222424507;0.14793281257152557;0.0;1.0148037672042847;7.988437652587891;1.0148037672042847;0.0
0.0002700919285416603;0.0003000497817993164;0.0002700919285416603;0.0;0.03844648599624634;0.03844648599624634;0.07024338841438293;0.0;1.0308868885040283;5.049427509307861;1.0308868885040283;0.0
0.0002942192368209362;0.0003000497817993164;0.0002942192368209362;0.0;0.03852235898375511;0.03852235898375511;0.08435075730085373;0.0;1.082292914390564;7.206315517425537;1.082292914390564;0.0
0.0003000497817993164;0.0003000497817993164;0.0003622323274612427;0.0;0.03852524235844612;0.03852524235844612;0.12530356645584106;0.0;1.0993874073028564;6.752599716186523;1.0993874073028564;0.0
0.0003000497817993164;0.0003000497817993164;0.00037220725789666176;0.0;0.04379570484161377;0.04379570484161377;0.12622113525867462;0.0;1.2631577253341675;9.170458793640137;1.2631577253341675;0.0
0.0003000497817993164;0.0003000497817993164;0.00036796368658542633;0.0;0.045279666781425476;0.045279666781425476;0.09388317912817001;0.0;1.3232773542404175;12.501068115234375;1.3232773542404175;0.0
0.0003000497817993164;0.0003000497817993164;0.00039201974868774414;0.0;0.04541310295462608;0.04541310295462608;0.1415204107761383;0.0;1.3271658420562744;10.212105751037598;1.3271658420562744;0.0
0.0003000497817993164;0.0003000497817993164;0.0003305673599243164;0.0;0.04547484591603279;0.04547484591603279;0.17103131115436554;0.0;1.3330813646316528;6.356446266174316;1.3330813646316528;0.0
0.0003000497817993164;0.0003000497817993164;0.00031572580337524414;0.0;0.04556804895401001;0.04556804895401001;0.32787397503852844;0.0;1.3402087688446045;15.079072952270508;1.3402087688446045;0.0
0.0003000497817993164;0.0003000497817993164;0.0003779977560043335;0.0;0.04656028002500534;0.04656028002500534;0.0834076851606369;0.0;1.4615917205810547;12.478287696838379;1.4615917205810547;0.0
0.0003000497817993164;0.0003000497817993164;0.0003398759290575981;0.0;0.052064117044210434;0.052064117044210434;0.1309344470500946;0.0;1.5204758644104004;9.403358459472656;1.5204758644104004;0.0
0.0003000497817993164;0.0003000497817993164;0.0003654956817626953;0.0;0.05252788960933685;0.05252788960933685;0.12300647795200348;0.0;1.5763475894927979;9.701089859008789;1.5763475894927979;0.0
0.00034177303314208984;0.0004000663757324219;0.00034177303314208984;0.0;0.05258160084486008;0.05258160084486008;0.3586314022541046;0.0;1.5860556364059448;12.430347442626953;1.5860556364059448;0.0
0.00037604523822665215;0.0004000663757324219;0.00037604523822665215;0.0;0.058687444776296616;0.058687444776296616;0.15438212454319;0.0;1.795202374458313;13.21755313873291;1.795202374458313;0.0
0.0004000663757324219;0.0004000663757324219;0.000470578670501709;0.0;0.059025831520557404;0.059025831520557404;0.3265516757965088;0.0;1.833061695098877;11.540205001831055;1.833061695098877;0.0
0.0004000663757324219;0.0004000663757324219;0.000618278980255127;0.0;0.05915898457169533;0.05915898457169533;0.16485509276390076;0.0;1.848645806312561;10.800854682922363;1.848645806312561;0.0
0.0004000663757324219;0.0004000663757324219;0.0005928874015808105;0.0;0.05917806550860405;0.05917806550860405;0.14421802759170532;0.0;1.9244720935821533;12.090686798095703;1.9244720935821533;0.0
0.0004000663757324219;0.0004000663757324219;0.00046312808990478516;0.0;0.05943059176206589;0.05943059176206589;0.1799161434173584;0.0;1.976597785949707;11.411284446716309;1.976597785949707;0.0
0.0004000663757324219;0.0004000663757324219;0.000733579508960247;0.0;0.05954374000430107;0.05954374000430107;0.14947840571403503;0.0;1.9864438772201538;8.618101119995117;1.9864438772201538;0.0
0.0004000663757324219;0.0004000663757324219;0.0005393773317337036;0.0;0.06530314683914185;0.06530314683914185;0.1659306287765503;0.0;2.0336103439331055;12.742143630981445;2.0336103439331055;0.0
0.0004000663757324219;0.0004000663757324219;0.0004601776599884033;0.0;0.06591609120368958;0.06591609120368958;0.12795239686965942;0.0;2.0998401641845703;12.090571403503418;2.0998401641845703;0.0
0.0004000663757324219;0.0004000663757324219;0.0005103917792439461;0.0;0.066226065158844;0.066226065158844;0.1386086642742157;0.0;2.1283936500549316;12.524850845336914;2.1283936500549316;0.0
0.0004000663757324219;0.0004000663757324219;0.0006147921085357666;0.0;0.06651332229375839;0.06651332229375839;0.14998383820056915;0.0;2.1421899795532227;19.30402374267578;2.1421899795532227;0.0
0.0004000663757324219;0.0004000663757324219;0.0005184002220630646;0.0;0.06658288836479187;0.06658288836479187;0.13157977163791656;0.0;2.1553995609283447;9.467729568481445;2.1553995609283447;0.0
0.0004000663757324219;0.0004000663757324219;0.0004896419122815132;0.0;0.07134316116571426;0.07134316116571426;0.12623585760593414;0.0;2.3480000495910645;17.577150344848633;2.3480000495910645;0.0
0.0004000663757324219;0.0004000663757324219;0.0005705654621124268;0.0;0.07268565893173218;0.07268565893173218;0.1396390199661255;0.0;2.393404245376587;12.737194061279297;2.393404245376587;0.0
0.0004000663757324219;0.0004000663757324219;0.0005590915679931641;0.0;0.07289280742406845;0.07289280742406845;0.13502237200737;0.0;2.4542713165283203;13.378311157226562;2.4542713165283203;0.0
0.0005000829696655273;0.0005000829696655273;0.0007068514823913574;0.0;0.07292670011520386;0.07292670011520386;0.2025756984949112;0.0;2.57979416847229;16.12801742553711;2.57979416847229;0.0
0.0005000829696655273;0.0005000829696655273;0.0006349086761474609;0.0;0.07295655459165573;0.07295655459165573;0.15499740839004517;0.0;2.6302151679992676;24.966018676757812;2.6302151679992676;0.0
0.0005000829696655273;0.0005000829696655273;0.0006186366081237793;0.0;0.07304888218641281;0.07304888218641281;0.1774105727672577;0.0;2.6313929557800293;15.138876914978027;2.6313929557800293;0.0
0.0005000829696655273;0.0005000829696655273;0.0007267594337463379;0.0;0.07315564900636673;0.07315564900636673;0.16833752393722534;0.0;2.681288242340088;24.438081741333008;2.681288242340088;0.0
0.0005000829696655273;0.0005000829696655273;0.0012580957263708115;0.0;0.07324385643005371;0.07324385643005371;0.19463446736335754;0.0;2.716968536376953;14.01523208618164;2.716968536376953;0.0
0.0005000829696655273;0.0005000829696655273;0.000741313211619854;0.0;0.07934089750051498;0.07934089750051498;0.13324551284313202;0.0;2.7245044708251953;16.440826416015625;2.7245044708251953;0.0
0.0005000829696655273;0.0005000829696655273;0.0007211044430732727;0.0;0.07960902154445648;0.07960902154445648;0.15070565044879913;0.0;2.7298688888549805;15.010957717895508;2.7298688888549805;0.0
0.0005000829696655273;0.0005000829696655273;0.0005164910107851028;0.0;0.07986302673816681;0.07986302673816681;0.1395510882139206;0.0;2.7955877780914307;22.45257568359375;2.7955877780914307;0.0
0.0005000829696655273;0.0005000829696655273;0.0005651116371154785;0.0;0.08004286140203476;0.08004286140203476;0.15249831974506378;0.0;2.856215476989746;22.04043960571289;2.856215476989746;0.0
0.0005000829696655273;0.0005000829696655273;0.000731403473764658;0.0;0.08019100874662399;0.08019100874662399;0.1396186649799347;0.0;2.954318046569824;19.82769012451172;2.954318046569824;0.0
0.0005000829696655273;0.0005000829696655273;0.0006178473122417927;0.0;0.08032342791557312;0.08032342791557312;0.1404423713684082;0.0;3.081936836242676;29.988479614257812;3.081936836242676;0.0
0.0005000829696655273;0.0005000829696655273;0.0005560386925935745;0.0;0.08528412878513336;0.08528412878513336;0.32977041602134705;0.0;3.0880885124206543;18.71438980102539;3.0880885124206543;0.0
0.0005000829696655273;0.0005000829696655273;0.0007598628289997578;0.0;0.0862746462225914;0.0862746462225914;0.2968721091747284;0.0;3.1040196418762207;42.12035369873047;3.1040196418762207;0.0
0.0006000995635986328;0.0006000995635986328;0.0008537033572793007;0.0;0.08656314015388489;0.08656314015388489;0.15627653896808624;0.0;3.2755370140075684;13.838165283203125;3.2755370140075684;0.0
0.0006000995635986328;0.0006000995635986328;0.0011823354288935661;0.0;0.08688963949680328;0.08688963949680328;0.17515380680561066;0.0;3.3033077716827393;16.825298309326172;3.3033077716827393;0.0
0.0006000995635986328;0.0006000995635986328;0.0007498133927583694;0.0;0.08707593381404877;0.08707593381404877;0.2845004200935364;0.0;3.46303653717041;15.450967788696289;3.46303653717041;0.0
0.0006000995635986328;0.0006000995635986328;0.0007741451263427734;0.0;0.08724348992109299;0.08724348992109299;0.13406901061534882;0.0;3.5458483695983887;16.9842529296875;3.5458483695983887;0.0
0.0006000995635986328;0.0006000995635986328;0.0006886720657348633;0.0;0.09339530020952225;0.09339530020952225;0.16290123760700226;0.0;3.7941808700561523;15.362318992614746;3.7941808700561523;0.0
0.0006000995635986328;0.0006000995635986328;0.0012283287942409515;0.0;0.09413795173168182;0.09413795173168182;0.2012159675359726;0.0;3.8513426780700684;18.064746856689453;3.8513426780700684;0.0
0.0006000995635986328;0.0006000995635986328;0.0008192025125026703;0.0;0.09439792484045029;0.09439792484045029;0.14620548486709595;0.0;3.852137804031372;19.643890380859375;3.852137804031372;0.0
0.0006000995635986328;0.0006000995635986328;0.000704646110534668;0.0;0.0944327861070633;0.0944327861070633;0.20223061740398407;0.0;3.8577442169189453;59.63463592529297;3.8577442169189453;0.0
0.0006000995635986328;0.0006000995635986328;0.0009267553687095642;0.0;0.09909719973802567;0.09909719973802567;0.22365687787532806;0.0;3.881974220275879;16.443378448486328;3.881974220275879;0.0
0.0006000995635986328;0.0006000995635986328;0.0009191036224365234;0.0;0.09998244047164917;0.09998244047164917;0.204496830701828;0.0;4.003778457641602;25.67313003540039;4.003778457641602;0.0
0.0006000995635986328;0.0006000995635986328;0.000635683536529541;0.0;0.10012833029031754;0.10012833029031754;0.2436186522245407;0.0;4.030758857727051;15.272833824157715;4.030758857727051;0.0
0.0006000995635986328;0.0006000995635986328;0.0010064151138067245;0.0;0.10016312450170517;0.10016312450170517;0.171379953622818;0.0;4.181854248046875;13.208742141723633;4.181854248046875;0.0
0.0006000995635986328;0.0006000995635986328;0.0009985566139221191;0.0;0.10097160190343857;0.10097160190343857;0.15862978994846344;0.0;4.199148654937744;22.400253295898438;4.199148654937744;0.0
0.0006000995635986328;0.0006000995635986328;0.0007599592208862305;0.0;0.10107170045375824;0.10107170045375824;0.1564597636461258;0.0;4.242717742919922;20.846481323242188;4.242717742919922;0.0
0.0006000995635986328;0.0006000995635986328;0.0009230077266693115;0.0;0.10115134716033936;0.10115134716033936;0.1683434247970581;0.0;4.263590335845947;16.087127685546875;4.263590335845947;0.0
0.0006669042631983757;0.0007001161575317383;0.0006669042631983757;0.0;0.10290083289146423;0.10290083289146423;0.23868858814239502;0.0;4.337774753570557;21.118839263916016;4.337774753570557;0.0
0.0007001161575317383;0.0007001161575317383;0.0012846868485212326;0.0;0.10381041467189789;0.10381041467189789;0.17011864483356476;0.0;4.445776462554932;17.672670364379883;4.445776462554932;0.0
0.0007001161575317383;0.0007001161575317383;0.0014564809389412403;0.0;0.1046908050775528;0.1046908050775528;0.3345915973186493;0.0;4.4467010498046875;19.6035213470459;4.4467010498046875;0.0
0.0007001161575317383;0.0007001161575317383;0.0009813904762268066;0.0;0.1047511026263237;0.1047511026263237;0.2561018764972687;0.0;4.565894603729248;28.403369903564453;4.565894603729248;0.0
0.0007001161575317383;0.0007001161575317383;0.0008241012692451477;0.0;0.10512985289096832;0.10512985289096832;0.2085465043783188;0.0;4.621329307556152;26.944446563720703;4.621329307556152;0.0
0.0007001161575317383;0.0007001161575317383;0.0012066736817359924;0.0;0.10542823374271393;0.10542823374271393;0.14195267856121063;0.0;4.671176910400391;23.316410064697266;4.671176910400391;0.0
0.0007001161575317383;0.0007001161575317383;0.0010494887828826904;0.0;0.10670071095228195;0.10670071095228195;0.19530737400054932;0.0;4.697033882141113;14.668087005615234;4.697033882141113;0.0
